1,331.97118522541376,4161.326446377528,0.0
2,329.96007385257377,3580.225921620849,0.0
3,323.92572280609136,2995.444145218977,0.0
4,311.8558159595533,2415.0270652681475,0.0
5,291.738037186546,1851.0457933684668,0.0
6,261.5600703606559,1319.5960733728743,0.0
7,219.30959935546926,840.7982813871353,0.0
8,162.97430804457318,438.7974257698446,0.0
9,90.54188030155451,141.76314713242135,0.0
10,0.0,0.0,0.0
11,-241.42930492385517,3582.2376742704328,0.0
12,-239.41819355101555,2999.468213994974,0.0
13,-233.3838425045334,2421.0634501705576,0.0
14,-221.3139356579957,1859.0944943972904,0.0
15,-201.19615688498888,1329.657090528111,0.0
16,-171.0181900590993,852.8716146687858,0.0
17,-128.7677190539134,452.88307517790804,0.0
18,-72.43242774301797,157.86111266689795,0.0
19,0.0,0.0,0.0