1,0.0,0.0,0.0
2,11.281734103932534,327.28763064488345,0.0
3,22.563468207865068,622.1101614498233,0.0
4,43.07586570869529,879.3364597508798,0.0
5,70.76766807377942,1073.3260595155277,0.0
6,103.58761677047353,1193.822668080547,0.0
7,139.48445326613364,1234.6725098480047,0.0
8,175.3812897617941,1193.8226680805494,0.0
9,208.20123845848855,1073.3260595155323,0.0
10,235.89304082357273,879.336459750884,0.0
11,256.4054383244029,622.1101614498266,0.0
12,267.687172428335,327.28763064488453,0.0
13,278.96890653226717,0.0,0.0
14,293.327904086383,325.23746684011815,0.0
15,272.8155065855533,629.2903954164311,0.0
16,245.12370422046982,884.4654351848437,0.0
17,212.3037555237762,1076.403776416848,0.0
18,176.40691902811642,1194.849126449223,0.0
19,139.4844532661345,1234.6730733248341,0.0
20,102.56198750415255,1194.8491264492257,0.0
21,66.66515100849236,1076.4037764168525,0.0
22,33.84520231179803,884.4654351848479,0.0
23,6.153399946713937,629.2903954164344,0.0
24,-14.358997554116232,325.2374668401193,0.0