1,1,-6.44164242559001E-17,-6.44164242559001E-17,0.0,-0.0,-6.44164242559001E-17,2.342415427487276E-16
1,2,-6.44164242559001E-17,-6.44164242559001E-17,0.0,-0.0,-6.44164242559001E-17,null
2,2,-6.443764360383239E-17,-6.443764360383239E-17,0.0,-0.0,-6.443764360383239E-17,2.3431870401393596E-16
2,3,-6.443764360383239E-17,-6.443764360383239E-17,0.0,-0.0,-6.443764360383239E-17,null
3,3,1.288540678597325E-16,1.288540678597325E-16,0.0,-0.0,1.288540678597325E-16,4.685602467626636E-16
3,4,1.288540678597325E-16,1.288540678597325E-16,0.0,-0.0,1.288540678597325E-16,null
4,5,0.4204694949420085,0.4204694949420085,0.0,-0.0,0.4204694949420085,1.5289799816073035
4,6,0.4204694949420085,0.4204694949420085,0.0,-0.0,0.4204694949420085,null
5,2,-1.1551275000011865E-4,-1.1551275000011865E-4,0.0,-0.0,-1.1551275000011865E-4,4.200463636367951E-4
5,5,-1.1551275000011865E-4,-1.1551275000011865E-4,0.0,-0.0,-1.1551275000011865E-4,null
6,3,-1.6996598255871948E-4,-1.6996598255871948E-4,0.0,-0.0,-1.6996598255871948E-4,6.180581183953435E-4
6,6,-1.6996598255871948E-4,-1.6996598255871948E-4,0.0,-0.0,-1.6996598255871948E-4,null
7,3,1.266629210366743E-16,1.266629210366743E-16,0.0,-0.0,1.266629210366743E-16,4.605924401333611E-16
7,5,1.266629210366743E-16,1.266629210366743E-16,0.0,-0.0,1.266629210366743E-16,null
8,1,0.594633662311154,0.594633662311154,0.0,-0.0,0.594633662311154,2.162304226586014
8,5,0.594633662311154,0.594633662311154,0.0,-0.0,0.594633662311154,null
9,4,0.5946336623111538,0.5946336623111538,0.0,-0.0,0.5946336623111538,2.1623042265860137
9,6,0.5946336623111538,0.5946336623111538,0.0,-0.0,0.5946336623111538,null